Volatility,3,Framework,2.9.0
PID,Process,Base,Size,Name,Path,LoadTime,File,output
8176,svchost.exe,0x7ff9fecc0000,0x3c5000,appxdeploymentserver.dll,c:\windows\system32\appxdeploymentserver.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa347c0000,0xb1000,StateRepository.Core.dll,c:\windows\system32\StateRepository.Core.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa42140000,0xaf000,advapi32.dll,C:\Windows\SYSTEM32\advapi32.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa33310000,0x52000,mrmdeploy.dll,c:\windows\system32\mrmdeploy.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa3a8c0000,0xf4000,MrmCoreR.dll,c:\windows\system32\MrmCoreR.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa368b0000,0x102000,AppXDeploymentClient.dll,c:\windows\system32\AppXDeploymentClient.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa42480000,0xad000,shcore.dll,C:\Windows\SYSTEM32\shcore.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa37c20000,0x65000,wevtapi.dll,C:\Windows\SYSTEM32\wevtapi.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa40910000,0xde000,wer.dll,C:\Windows\SYSTEM32\wer.dll,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa40040000,0x2d000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2024-09-17,22:58:22.000000,UTC,Disabled
8176,svchost.exe,0x7ffa3d580000,0x14000,wtsapi32.dll,C:\Windows\SYSTEM32\wtsapi32.dll,2024-09-17,22:58:23.000000,UTC,Disabled
8176,svchost.exe,0x7ffa40b40000,0x5b000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2024-09-17,22:58:23.000000,UTC,Disabled
8176,svchost.exe,0x7ffa42360000,0xa9000,clbcatq.dll,C:\Windows\SYSTEM32\clbcatq.dll,2024-09-17,22:59:03.000000,UTC,Disabled
8176,svchost.exe,0x7ffa2fb70000,0x146000,Windows.StateRepositoryPS.dll,C:\Windows\System32\Windows.StateRepositoryPS.dll,2024-09-17,22:59:03.000000,UTC,Disabled
8176,svchost.exe,0x7ffa3b2e0000,0x16000,usermgrcli.dll,C:\Windows\SYSTEM32\usermgrcli.dll,2024-09-17,22:59:16.000000,UTC,Disabled
4316,msedge.exe,0x7ff626a80000,0x3a3000,msedge.exe,C:\Program,Files,(x86)\Microsoft\Edge\Application\msedge.exe,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa43730000,0x1f8000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42610000,0xbd000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41340000,0x2f6000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa1fad0000,0x3bb000,msedge_elf.dll,C:\Program,Files,(x86)\Microsoft\Edge\Application\128.0.2739.79\msedge_elf.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42ed0000,0xcd000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa412a0000,0x9d000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41110000,0x100000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42830000,0x354000,combase.dll,C:\Windows\System32\combase.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41870000,0x126000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41210000,0x82000,bcryptprimitives.dll,C:\Windows\System32\bcryptprimitives.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa35800000,0xa000,version.dll,C:\Windows\SYSTEM32\version.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41a00000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42140000,0xaf000,ADVAPI32.dll,C:\Windows\System32\ADVAPI32.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42ba0000,0x9c000,sechost.dll,C:\Windows\System32\sechost.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40a90000,0x33000,ntmarta.dll,C:\Windows\SYSTEM32\ntmarta.dll,2024-09-17,22:58:59.000000,UTC,Disabled
4316,msedge.exe,0x7ffa0f250000,0x10871000,msedge.dll,C:\Program,Files,(x86)\Microsoft\Edge\Application\128.0.2739.79\msedge.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa28780000,0x27000,WINMM.dll,C:\Windows\SYSTEM32\WINMM.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41b30000,0x19e000,USER32.dll,C:\Windows\System32\USER32.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40f70000,0x22000,win32u.dll,C:\Windows\System32\win32u.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42800000,0x2c000,GDI32.dll,C:\Windows\System32\GDI32.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41640000,0x11a000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42310000,0x30000,IMM32.DLL,C:\Windows\System32\IMM32.DLL,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3dae0000,0x9e000,uxtheme.dll,C:\Windows\system32\uxtheme.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa426d0000,0x12b000,ole32.dll,C:\Windows\System32\ole32.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3dfd0000,0x12000,kernel.appcore.dll,C:\Windows\SYSTEM32\kernel.appcore.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42360000,0xa9000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3e620000,0x16000,Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll,C:\Windows\System32\Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40cc0000,0x2e000,USERENV.dll,C:\Windows\SYSTEM32\USERENV.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3f010000,0x23000,gpapi.dll,C:\Windows\SYSTEM32\gpapi.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa419a0000,0x55000,SHLWAPI.dll,C:\Windows\System32\SHLWAPI.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42480000,0xad000,shcore.dll,C:\Windows\System32\shcore.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40090000,0x19000,wkscli.dll,C:\Windows\SYSTEM32\wkscli.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3ffc0000,0xc000,netutils.dll,C:\Windows\SYSTEM32\netutils.dll,2024-09-17,22:59:00.000000,UTC,Disabled
4316,msedge.exe,0x7ffa421f0000,0x114000,MSCTF.dll,C:\Windows\System32\MSCTF.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40c70000,0x4b000,powrprof.dll,C:\Windows\SYSTEM32\powrprof.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40c50000,0x12000,UMPDC.dll,C:\Windows\SYSTEM32\UMPDC.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa37e40000,0x27f000,DWrite.dll,C:\Windows\SYSTEM32\DWrite.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42e60000,0x6b000,WS2_32.dll,C:\Windows\System32\WS2_32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42fa0000,0x745000,SHELL32.dll,C:\Windows\System32\SHELL32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3e860000,0x79b000,windows.storage.dll,C:\Windows\SYSTEM32\windows.storage.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40040000,0x2d000,Wldp.dll,C:\Windows\SYSTEM32\Wldp.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40280000,0x29a000,COMCTL32.dll,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\COMCTL32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40e10000,0x15d000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40b30000,0xa000,DPAPI.dll,C:\Windows\SYSTEM32\DPAPI.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa400b0000,0xc000,CRYPTBASE.dll,C:\Windows\SYSTEM32\CRYPTBASE.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3bac0000,0x1d000,NLAapi.dll,C:\Windows\system32\NLAapi.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3fee0000,0x3b000,IPHLPAPI.DLL,C:\Windows\SYSTEM32\IPHLPAPI.DLL,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42e50000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa36070000,0x17000,dhcpcsvc6.DLL,C:\Windows\SYSTEM32\dhcpcsvc6.DLL,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa36050000,0x1d000,dhcpcsvc.DLL,C:\Windows\SYSTEM32\dhcpcsvc.DLL,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3fb30000,0xca000,DNSAPI.dll,C:\Windows\SYSTEM32\DNSAPI.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3a670000,0xf9000,textinputframework.dll,C:\Windows\SYSTEM32\textinputframework.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3d220000,0x35b000,CoreUIComponents.dll,C:\Windows\System32\CoreUIComponents.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3d6f0000,0xf2000,CoreMessaging.dll,C:\Windows\System32\CoreMessaging.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3cac0000,0x155000,wintypes.dll,C:\Windows\SYSTEM32\wintypes.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3a770000,0x141000,Windows.UI.dll,C:\Windows\System32\Windows.UI.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3b230000,0xa1000,WindowManagementAPI.dll,C:\Windows\System32\WindowManagementAPI.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3a510000,0x152000,InputHost.dll,C:\Windows\System32\InputHost.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3b020000,0x203000,twinapi.appcore.dll,C:\Windows\SYSTEM32\twinapi.appcore.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3c2f0000,0xf6000,PROPSYS.dll,C:\Windows\System32\PROPSYS.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40d40000,0x25000,profapi.dll,C:\Windows\SYSTEM32\profapi.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3d580000,0x14000,WTSAPI32.dll,C:\Windows\SYSTEM32\WTSAPI32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40b40000,0x5b000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41cd0000,0x46e000,SETUPAPI.dll,C:\Windows\System32\SETUPAPI.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40fa0000,0x4e000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa41760000,0x27000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3e590000,0x14000,AssignedAccessRuntime.dll,C:\Windows\System32\AssignedAccessRuntime.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3ae30000,0xae000,mscms.dll,C:\Windows\SYSTEM32\mscms.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3ae10000,0x11000,ColorAdapterClient.dll,C:\Windows\SYSTEM32\ColorAdapterClient.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa35a00000,0x10a000,WINHTTP.dll,C:\Windows\SYSTEM32\WINHTTP.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2dd10000,0x11d000,Windows.Security.Authentication.Web.Core.dll,C:\Windows\System32\Windows.Security.Authentication.Web.Core.dll,2024-09-17,22:59:01.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40ad0000,0x33000,DEVOBJ.dll,C:\Windows\SYSTEM32\DEVOBJ.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa293e0000,0x6d000,Windows.Internal.UI.Shell.WindowTabManager.dll,C:\Windows\System32\Windows.Internal.UI.Shell.WindowTabManager.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3b2e0000,0x16000,usermgrcli.dll,C:\Windows\SYSTEM32\usermgrcli.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa33a50000,0x74000,SystemSettings.DataModel.dll,C:\Windows\System32\SystemSettings.DataModel.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa410a0000,0x67000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40520000,0x12000,MSASN1.dll,C:\Windows\SYSTEM32\MSASN1.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa390f0000,0x2bc000,iertutil.dll,C:\Windows\System32\iertutil.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3e550000,0x36000,aadWamExtension.dll,C:\Windows\SYSTEM32\aadWamExtension.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40cf0000,0x32000,SspiCli.dll,C:\Windows\SYSTEM32\SspiCli.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa33390000,0x8c000,MicrosoftAccountWAMExtension.dll,C:\Windows\SYSTEM32\MicrosoftAccountWAMExtension.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa301e0000,0x7f000,OneCoreCommonProxyStub.dll,C:\Windows\System32\OneCoreCommonProxyStub.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa368b0000,0x102000,AppXDeploymentClient.dll,C:\Windows\System32\AppXDeploymentClient.dll,2024-09-17,22:59:02.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40a70000,0x18000,CRYPTSP.dll,C:\Windows\SYSTEM32\CRYPTSP.dll,2024-09-17,22:59:03.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3f7d0000,0x34000,rsaenh.dll,C:\Windows\system32\rsaenh.dll,2024-09-17,22:59:03.000000,UTC,Disabled
4316,msedge.exe,0x7ffa385c0000,0x7d0000,OneCoreUAPCommonProxyStub.dll,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,2024-09-17,22:59:03.000000,UTC,Disabled
4316,msedge.exe,0x7ffa32910000,0xa6000,StructuredQuery.dll,C:\Windows\System32\StructuredQuery.dll,2024-09-17,22:59:03.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2a9d0000,0xd000,LINKINFO.dll,C:\Windows\SYSTEM32\LINKINFO.dll,2024-09-17,22:59:04.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2bb10000,0x51000,vaultcli.dll,C:\Windows\System32\vaultcli.dll,2024-09-17,22:59:04.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2fb70000,0x146000,Windows.StateRepositoryPS.dll,C:\Windows\System32\Windows.StateRepositoryPS.dll,2024-09-17,22:59:05.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2faa0000,0xc6000,Windows.Storage.Search.dll,C:\Windows\system32\Windows.Storage.Search.dll,2024-09-17,22:59:05.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2de30000,0xc3000,Windows.Web.dll,C:\Windows\System32\Windows.Web.dll,2024-09-17,22:59:05.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40ba0000,0xa2000,sxs.dll,C:\Windows\SYSTEM32\sxs.dll,2024-09-17,22:59:05.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2ef40000,0x28000,mssprxy.dll,C:\Windows\system32\mssprxy.dll,2024-09-17,22:59:06.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2e120000,0x24000,edputil.dll,C:\Windows\SYSTEM32\edputil.dll,2024-09-17,22:59:06.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3ff20000,0x6a000,mswsock.dll,C:\Windows\system32\mswsock.dll,2024-09-17,22:59:07.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3b8b0000,0x3f000,netprofm.dll,C:\Windows\System32\netprofm.dll,2024-09-17,22:59:07.000000,UTC,Disabled
4316,msedge.exe,0x7ffa35910000,0x10000,npmproxy.dll,C:\Windows\System32\npmproxy.dll,2024-09-17,22:59:07.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2d0f0000,0xb9000,Windows.Networking.Connectivity.dll,C:\Windows\System32\Windows.Networking.Connectivity.dll,2024-09-17,22:59:10.000000,UTC,Disabled
4316,msedge.exe,0x7ffa0ccf0000,0x3d5000,ffmpeg.dll,C:\Program,Files,(x86)\Microsoft\Edge\Application\128.0.2739.79\ffmpeg.dll,2024-09-17,22:59:10.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2cf80000,0x11000,dusmapi.dll,C:\Windows\System32\dusmapi.dll,2024-09-17,22:59:10.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2bb70000,0x15b000,wpnapps.dll,C:\Windows\System32\wpnapps.dll,2024-09-17,22:59:11.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3dcc0000,0x2a000,RMCLIENT.dll,C:\Windows\System32\RMCLIENT.dll,2024-09-17,22:59:11.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3dcf0000,0x36000,XmlLite.dll,C:\Windows\System32\XmlLite.dll,2024-09-17,22:59:11.000000,UTC,Disabled
4316,msedge.exe,0x7ffa30c20000,0x71000,microsoft_shell_integration.dll,C:\Program,Files,(x86)\Microsoft\Edge\Application\128.0.2739.79\microsoft_shell_integration.dll,2024-09-17,22:59:14.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3da10000,0x90000,apphelp.dll,C:\Windows\SYSTEM32\apphelp.dll,2024-09-17,22:59:14.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2ce40000,0x90000,appresolver.dll,C:\Windows\System32\appresolver.dll,2024-09-17,22:59:14.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3aa00000,0x5b000,Bcp47Langs.dll,C:\Windows\System32\Bcp47Langs.dll,2024-09-17,22:59:14.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3f2e0000,0x29000,SLC.dll,C:\Windows\System32\SLC.dll,2024-09-17,22:59:14.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3f2b0000,0x25000,sppc.dll,C:\Windows\System32\sppc.dll,2024-09-17,22:59:14.000000,UTC,Disabled
4316,msedge.exe,0x7ffa361b0000,0x51000,capauthz.dll,C:\Windows\SYSTEM32\capauthz.dll,2024-09-17,22:59:15.000000,UTC,Disabled
4316,msedge.exe,0x7ffa344b0000,0x11000,windows.staterepositorycore.dll,C:\Windows\SYSTEM32\windows.staterepositorycore.dll,2024-09-17,22:59:15.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2f9b0000,0xe9000,Windows.ApplicationModel.dll,C:\Windows\System32\Windows.ApplicationModel.dll,2024-09-17,22:59:16.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40160000,0x27000,ncrypt.dll,C:\Windows\SYSTEM32\ncrypt.dll,2024-09-17,22:59:21.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40120000,0x3b000,NTASN1.dll,C:\Windows\SYSTEM32\NTASN1.dll,2024-09-17,22:59:21.000000,UTC,Disabled
4316,msedge.exe,0x7ffa36230000,0x118000,PCPKsp.dll,C:\Windows\system32\PCPKsp.dll,2024-09-17,22:59:21.000000,UTC,Disabled
4316,msedge.exe,0x7ffa36210000,0x1b000,tbs.dll,C:\Windows\SYSTEM32\tbs.dll,2024-09-17,22:59:21.000000,UTC,Disabled
4316,msedge.exe,0x7ffa42340000,0x1d000,imagehlp.dll,C:\Windows\System32\imagehlp.dll,2024-09-17,22:59:21.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2d350000,0x5a000,ncryptprov.dll,C:\Windows\system32\ncryptprov.dll,2024-09-17,22:59:21.000000,UTC,Disabled
4316,msedge.exe,0x7ffa37c20000,0x65000,wevtapi.dll,C:\Windows\SYSTEM32\wevtapi.dll,2024-09-17,22:59:23.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3e2f0000,0x15000,Windows.System.UserProfile.DiagnosticsSettings.dll,C:\Windows\System32\Windows.System.UserProfile.DiagnosticsSettings.dll,2024-09-17,22:59:30.000000,UTC,Disabled
4316,msedge.exe,0x7ffa35810000,0xc000,Secur32.dll,C:\Windows\SYSTEM32\Secur32.dll,2024-09-17,22:59:39.000000,UTC,Disabled
4316,msedge.exe,0x7ffa2f090000,0x22a000,telclient.dll,C:\Program,Files,(x86)\Microsoft\Edge\Application\128.0.2739.79\telclient.dll,2024-09-17,23:00:04.000000,UTC,Disabled
4316,msedge.exe,0x7ffa40720000,0x1e4000,dbghelp.dll,C:\Windows\SYSTEM32\dbghelp.dll,2024-09-17,23:00:04.000000,UTC,Disabled
4316,msedge.exe,0x7ffa05960000,0x32e000,oneds.dll,C:\Program,Files,(x86)\Microsoft\Edge\Application\128.0.2739.79\oneds.dll,2024-09-17,23:00:04.000000,UTC,Disabled
4316,msedge.exe,0x7ffa25600000,0x16000,BitsProxy.dll,C:\Windows\System32\BitsProxy.dll,2024-09-17,23:00:05.000000,UTC,Disabled
4316,msedge.exe,0x7ffa3e530000,0x12000,Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll,C:\Windows\System32\Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll,2024-09-17,23:00:05.000000,UTC,Disabled
3400,msedge.exe,0x7ff626a80000,0x3a3000,msedge.exe,C:\Program,Files,(x86)\Microsoft\Edge\Application\msedge.exe,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa43730000,0x1f8000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa42610000,0xbd000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa41340000,0x2f6000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa1fad0000,0x3bb000,msedge_elf.dll,C:\Program,Files,(x86)\Microsoft\Edge\Application\128.0.2739.79\msedge_elf.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa42ed0000,0xcd000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa412a0000,0x9d000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa41110000,0x100000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa42830000,0x354000,combase.dll,C:\Windows\System32\combase.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa41870000,0x126000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa41210000,0x82000,bcryptprimitives.dll,C:\Windows\System32\bcryptprimitives.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa42140000,0xaf000,ADVAPI32.dll,C:\Windows\System32\ADVAPI32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa41a00000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa42ba0000,0x9c000,sechost.dll,C:\Windows\System32\sechost.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa41b30000,0x19e000,USER32.dll,C:\Windows\System32\USER32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa40f70000,0x22000,win32u.dll,C:\Windows\System32\win32u.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa42800000,0x2c000,GDI32.dll,C:\Windows\System32\GDI32.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa41640000,0x11a000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2024-09-17,22:59:01.000000,UTC,Disabled
3400,msedge.exe,0x7ffa42310000,0x30000,IMM32.DLL,C:\Windows\System32\IMM32.DLL,2024-09-17,22:59:01.000000,UTC,Disabled
